address_id,create_date,first_name,email,customer_id,active,last_name,store_id
5,2006-02-14 22:04:36,MARY,MARY.SMITH@sakilacustomer.org,1,1,SMITH,1
6,2006-02-14 22:04:36,PATRICIA,PATRICIA.JOHNSON@sakilacustomer.org,2,1,JOHNSON,1
7,2006-02-14 22:04:36,LINDA,LINDA.WILLIAMS@sakilacustomer.org,3,1,WILLIAMS,1
8,2006-02-14 22:04:36,BARBARA,BARBARA.JONES@sakilacustomer.org,4,1,JONES,2
9,2006-02-14 22:04:36,ELIZABETH,ELIZABETH.BROWN@sakilacustomer.org,5,1,BROWN,1
10,2006-02-14 22:04:36,JENNIFER,JENNIFER.DAVIS@sakilacustomer.org,6,1,DAVIS,2
11,2006-02-14 22:04:36,MARIA,MARIA.MILLER@sakilacustomer.org,7,1,MILLER,1
12,2006-02-14 22:04:36,SUSAN,SUSAN.WILSON@sakilacustomer.org,8,1,WILSON,2
13,2006-02-14 22:04:36,MARGARET,MARGARET.MOORE@sakilacustomer.org,9,1,MOORE,2
14,2006-02-14 22:04:36,DOROTHY,DOROTHY.TAYLOR@sakilacustomer.org,10,1,TAYLOR,1
15,2006-02-14 22:04:36,LISA,LISA.ANDERSON@sakilacustomer.org,11,1,ANDERSON,2
16,2006-02-14 22:04:36,NANCY,NANCY.THOMAS@sakilacustomer.org,12,1,THOMAS,1
17,2006-02-14 22:04:36,KAREN,KAREN.JACKSON@sakilacustomer.org,13,1,JACKSON,2
18,2006-02-14 22:04:36,BETTY,BETTY.WHITE@sakilacustomer.org,14,1,WHITE,2
19,2006-02-14 22:04:36,HELEN,HELEN.HARRIS@sakilacustomer.org,15,1,HARRIS,1
20,2006-02-14 22:04:36,SANDRA,SANDRA.MARTIN@sakilacustomer.org,16,0,MARTIN,2
21,2006-02-14 22:04:36,DONNA,DONNA.THOMPSON@sakilacustomer.org,17,1,THOMPSON,1
22,2006-02-14 22:04:36,CAROL,CAROL.GARCIA@sakilacustomer.org,18,1,GARCIA,2
23,2006-02-14 22:04:36,RUTH,RUTH.MARTINEZ@sakilacustomer.org,19,1,MARTINEZ,1
24,2006-02-14 22:04:36,SHARON,SHARON.ROBINSON@sakilacustomer.org,20,1,ROBINSON,2
25,2006-02-14 22:04:36,MICHELLE,MICHELLE.CLARK@sakilacustomer.org,21,1,CLARK,1
26,2006-02-14 22:04:36,LAURA,LAURA.RODRIGUEZ@sakilacustomer.org,22,1,RODRIGUEZ,1
27,2006-02-14 22:04:36,SARAH,SARAH.LEWIS@sakilacustomer.org,23,1,LEWIS,2
28,2006-02-14 22:04:36,KIMBERLY,KIMBERLY.LEE@sakilacustomer.org,24,1,LEE,2
29,2006-02-14 22:04:36,DEBORAH,DEBORAH.WALKER@sakilacustomer.org,25,1,WALKER,1
30,2006-02-14 22:04:36,JESSICA,JESSICA.HALL@sakilacustomer.org,26,1,HALL,2
31,2006-02-14 22:04:36,SHIRLEY,SHIRLEY.ALLEN@sakilacustomer.org,27,1,ALLEN,2
32,2006-02-14 22:04:36,CYNTHIA,CYNTHIA.YOUNG@sakilacustomer.org,28,1,YOUNG,1
33,2006-02-14 22:04:36,ANGELA,ANGELA.HERNANDEZ@sakilacustomer.org,29,1,HERNANDEZ,2
34,2006-02-14 22:04:36,MELISSA,MELISSA.KING@sakilacustomer.org,30,1,KING,1
35,2006-02-14 22:04:36,BRENDA,BRENDA.WRIGHT@sakilacustomer.org,31,1,WRIGHT,2
36,2006-02-14 22:04:36,AMY,AMY.LOPEZ@sakilacustomer.org,32,1,LOPEZ,1
37,2006-02-14 22:04:36,ANNA,ANNA.HILL@sakilacustomer.org,33,1,HILL,2
38,2006-02-14 22:04:36,REBECCA,REBECCA.SCOTT@sakilacustomer.org,34,1,SCOTT,2
39,2006-02-14 22:04:36,VIRGINIA,VIRGINIA.GREEN@sakilacustomer.org,35,1,GREEN,2
40,2006-02-14 22:04:36,KATHLEEN,KATHLEEN.ADAMS@sakilacustomer.org,36,1,ADAMS,2
41,2006-02-14 22:04:36,PAMELA,PAMELA.BAKER@sakilacustomer.org,37,1,BAKER,1
42,2006-02-14 22:04:36,MARTHA,MARTHA.GONZALEZ@sakilacustomer.org,38,1,GONZALEZ,1
43,2006-02-14 22:04:36,DEBRA,DEBRA.NELSON@sakilacustomer.org,39,1,NELSON,1
44,2006-02-14 22:04:36,AMANDA,AMANDA.CARTER@sakilacustomer.org,40,1,CARTER,2
45,2006-02-14 22:04:36,STEPHANIE,STEPHANIE.MITCHELL@sakilacustomer.org,41,1,MITCHELL,1
46,2006-02-14 22:04:36,CAROLYN,CAROLYN.PEREZ@sakilacustomer.org,42,1,PEREZ,2
47,2006-02-14 22:04:36,CHRISTINE,CHRISTINE.ROBERTS@sakilacustomer.org,43,1,ROBERTS,2
48,2006-02-14 22:04:36,MARIE,MARIE.TURNER@sakilacustomer.org,44,1,TURNER,1
49,2006-02-14 22:04:36,JANET,JANET.PHILLIPS@sakilacustomer.org,45,1,PHILLIPS,1
50,2006-02-14 22:04:36,CATHERINE,CATHERINE.CAMPBELL@sakilacustomer.org,46,1,CAMPBELL,2
51,2006-02-14 22:04:36,FRANCES,FRANCES.PARKER@sakilacustomer.org,47,1,PARKER,1
52,2006-02-14 22:04:36,ANN,ANN.EVANS@sakilacustomer.org,48,1,EVANS,1
53,2006-02-14 22:04:36,JOYCE,JOYCE.EDWARDS@sakilacustomer.org,49,1,EDWARDS,2
54,2006-02-14 22:04:36,DIANE,DIANE.COLLINS@sakilacustomer.org,50,1,COLLINS,1
55,2006-02-14 22:04:36,ALICE,ALICE.STEWART@sakilacustomer.org,51,1,STEWART,1
56,2006-02-14 22:04:36,JULIE,JULIE.SANCHEZ@sakilacustomer.org,52,1,SANCHEZ,1
57,2006-02-14 22:04:36,HEATHER,HEATHER.MORRIS@sakilacustomer.org,53,1,MORRIS,1
