data_creazione,cliente_id,nome,email,cognome,negozio_id,indirizzo_id,attivo
2006-02-14 22:04:36,1,MARY,MARY.SMITH@sakilacustomer.org,SMITH,1,5,1
2006-02-14 22:04:36,2,PATRICIA,PATRICIA.JOHNSON@sakilacustomer.org,JOHNSON,1,6,1
2006-02-14 22:04:36,3,LINDA,LINDA.WILLIAMS@sakilacustomer.org,WILLIAMS,1,7,1
2006-02-14 22:04:36,4,BARBARA,BARBARA.JONES@sakilacustomer.org,JONES,2,8,1
2006-02-14 22:04:36,5,ELIZABETH,ELIZABETH.BROWN@sakilacustomer.org,BROWN,1,9,1
2006-02-14 22:04:36,6,JENNIFER,JENNIFER.DAVIS@sakilacustomer.org,DAVIS,2,10,1
2006-02-14 22:04:36,7,MARIA,MARIA.MILLER@sakilacustomer.org,MILLER,1,11,1
2006-02-14 22:04:36,8,SUSAN,SUSAN.WILSON@sakilacustomer.org,WILSON,2,12,1
2006-02-14 22:04:36,9,MARGARET,MARGARET.MOORE@sakilacustomer.org,MOORE,2,13,1
2006-02-14 22:04:36,10,DOROTHY,DOROTHY.TAYLOR@sakilacustomer.org,TAYLOR,1,14,1
2006-02-14 22:04:36,11,LISA,LISA.ANDERSON@sakilacustomer.org,ANDERSON,2,15,1
2006-02-14 22:04:36,12,NANCY,NANCY.THOMAS@sakilacustomer.org,THOMAS,1,16,1
2006-02-14 22:04:36,13,KAREN,KAREN.JACKSON@sakilacustomer.org,JACKSON,2,17,1
2006-02-14 22:04:36,14,BETTY,BETTY.WHITE@sakilacustomer.org,WHITE,2,18,1
2006-02-14 22:04:36,15,HELEN,HELEN.HARRIS@sakilacustomer.org,HARRIS,1,19,1
2006-02-14 22:04:36,16,SANDRA,SANDRA.MARTIN@sakilacustomer.org,MARTIN,2,20,0
2006-02-14 22:04:36,17,DONNA,DONNA.THOMPSON@sakilacustomer.org,THOMPSON,1,21,1
2006-02-14 22:04:36,18,CAROL,CAROL.GARCIA@sakilacustomer.org,GARCIA,2,22,1
2006-02-14 22:04:36,19,RUTH,RUTH.MARTINEZ@sakilacustomer.org,MARTINEZ,1,23,1
2006-02-14 22:04:36,20,SHARON,SHARON.ROBINSON@sakilacustomer.org,ROBINSON,2,24,1
2006-02-14 22:04:36,21,MICHELLE,MICHELLE.CLARK@sakilacustomer.org,CLARK,1,25,1
2006-02-14 22:04:36,22,LAURA,LAURA.RODRIGUEZ@sakilacustomer.org,RODRIGUEZ,1,26,1
2006-02-14 22:04:36,23,SARAH,SARAH.LEWIS@sakilacustomer.org,LEWIS,2,27,1
2006-02-14 22:04:36,24,KIMBERLY,KIMBERLY.LEE@sakilacustomer.org,LEE,2,28,1
2006-02-14 22:04:36,25,DEBORAH,DEBORAH.WALKER@sakilacustomer.org,WALKER,1,29,1
2006-02-14 22:04:36,26,JESSICA,JESSICA.HALL@sakilacustomer.org,HALL,2,30,1
2006-02-14 22:04:36,27,SHIRLEY,SHIRLEY.ALLEN@sakilacustomer.org,ALLEN,2,31,1
2006-02-14 22:04:36,28,CYNTHIA,CYNTHIA.YOUNG@sakilacustomer.org,YOUNG,1,32,1
2006-02-14 22:04:36,29,ANGELA,ANGELA.HERNANDEZ@sakilacustomer.org,HERNANDEZ,2,33,1
2006-02-14 22:04:36,30,MELISSA,MELISSA.KING@sakilacustomer.org,KING,1,34,1
2006-02-14 22:04:36,31,BRENDA,BRENDA.WRIGHT@sakilacustomer.org,WRIGHT,2,35,1
2006-02-14 22:04:36,32,AMY,AMY.LOPEZ@sakilacustomer.org,LOPEZ,1,36,1
2006-02-14 22:04:36,33,ANNA,ANNA.HILL@sakilacustomer.org,HILL,2,37,1
2006-02-14 22:04:36,34,REBECCA,REBECCA.SCOTT@sakilacustomer.org,SCOTT,2,38,1
2006-02-14 22:04:36,35,VIRGINIA,VIRGINIA.GREEN@sakilacustomer.org,GREEN,2,39,1
2006-02-14 22:04:36,36,KATHLEEN,KATHLEEN.ADAMS@sakilacustomer.org,ADAMS,2,40,1
2006-02-14 22:04:36,37,PAMELA,PAMELA.BAKER@sakilacustomer.org,BAKER,1,41,1
2006-02-14 22:04:36,38,MARTHA,MARTHA.GONZALEZ@sakilacustomer.org,GONZALEZ,1,42,1
2006-02-14 22:04:36,39,DEBRA,DEBRA.NELSON@sakilacustomer.org,NELSON,1,43,1
2006-02-14 22:04:36,40,AMANDA,AMANDA.CARTER@sakilacustomer.org,CARTER,2,44,1
2006-02-14 22:04:36,41,STEPHANIE,STEPHANIE.MITCHELL@sakilacustomer.org,MITCHELL,1,45,1
2006-02-14 22:04:36,42,CAROLYN,CAROLYN.PEREZ@sakilacustomer.org,PEREZ,2,46,1
2006-02-14 22:04:36,43,CHRISTINE,CHRISTINE.ROBERTS@sakilacustomer.org,ROBERTS,2,47,1
2006-02-14 22:04:36,44,MARIE,MARIE.TURNER@sakilacustomer.org,TURNER,1,48,1
2006-02-14 22:04:36,45,JANET,JANET.PHILLIPS@sakilacustomer.org,PHILLIPS,1,49,1
2006-02-14 22:04:36,46,CATHERINE,CATHERINE.CAMPBELL@sakilacustomer.org,CAMPBELL,2,50,1
2006-02-14 22:04:36,47,FRANCES,FRANCES.PARKER@sakilacustomer.org,PARKER,1,51,1
2006-02-14 22:04:36,48,ANN,ANN.EVANS@sakilacustomer.org,EVANS,1,52,1
2006-02-14 22:04:36,49,JOYCE,JOYCE.EDWARDS@sakilacustomer.org,EDWARDS,2,53,1
2006-02-14 22:04:36,50,DIANE,DIANE.COLLINS@sakilacustomer.org,COLLINS,1,54,1
2006-02-14 22:04:36,51,ALICE,ALICE.STEWART@sakilacustomer.org,STEWART,1,55,1
2006-02-14 22:04:36,52,JULIE,JULIE.SANCHEZ@sakilacustomer.org,SANCHEZ,1,56,1
2006-02-14 22:04:36,53,HEATHER,HEATHER.MORRIS@sakilacustomer.org,MORRIS,1,57,1
2006-02-14 22:04:36,54,TERESA,TERESA.ROGERS@sakilacustomer.org,ROGERS,1,58,1
2006-02-14 22:04:36,55,DORIS,DORIS.REED@sakilacustomer.org,REED,2,59,1
2006-02-14 22:04:36,56,GLORIA,GLORIA.COOK@sakilacustomer.org,COOK,1,60,1
2006-02-14 22:04:36,57,EVELYN,EVELYN.MORGAN@sakilacustomer.org,MORGAN,2,61,1
2006-02-14 22:04:36,58,JEAN,JEAN.BELL@sakilacustomer.org,BELL,1,62,1
2006-02-14 22:04:36,59,CHERYL,CHERYL.MURPHY@sakilacustomer.org,MURPHY,1,63,1
2006-02-14 22:04:36,60,MILDRED,MILDRED.BAILEY@sakilacustomer.org,BAILEY,1,64,1
2006-02-14 22:04:36,61,KATHERINE,KATHERINE.RIVERA@sakilacustomer.org,RIVERA,2,65,1
2006-02-14 22:04:36,62,JOAN,JOAN.COOPER@sakilacustomer.org,COOPER,1,66,1
2006-02-14 22:04:36,63,ASHLEY,ASHLEY.RICHARDSON@sakilacustomer.org,RICHARDSON,1,67,1
2006-02-14 22:04:36,64,JUDITH,JUDITH.COX@sakilacustomer.org,COX,2,68,0
2006-02-14 22:04:36,65,ROSE,ROSE.HOWARD@sakilacustomer.org,HOWARD,2,69,1
2006-02-14 22:04:36,66,JANICE,JANICE.WARD@sakilacustomer.org,WARD,2,70,1
2006-02-14 22:04:36,67,KELLY,KELLY.TORRES@sakilacustomer.org,TORRES,1,71,1
2006-02-14 22:04:36,68,NICOLE,NICOLE.PETERSON@sakilacustomer.org,PETERSON,1,72,1
2006-02-14 22:04:36,69,JUDY,JUDY.GRAY@sakilacustomer.org,GRAY,2,73,1
2006-02-14 22:04:36,70,CHRISTINA,CHRISTINA.RAMIREZ@sakilacustomer.org,RAMIREZ,2,74,1
2006-02-14 22:04:36,71,KATHY,KATHY.JAMES@sakilacustomer.org,JAMES,1,75,1
2006-02-14 22:04:36,72,THERESA,THERESA.WATSON@sakilacustomer.org,WATSON,2,76,1
2006-02-14 22:04:36,73,BEVERLY,BEVERLY.BROOKS@sakilacustomer.org,BROOKS,2,77,1
2006-02-14 22:04:36,74,DENISE,DENISE.KELLY@sakilacustomer.org,KELLY,1,78,1
2006-02-14 22:04:36,75,TAMMY,TAMMY.SANDERS@sakilacustomer.org,SANDERS,2,79,1
2006-02-14 22:04:36,76,IRENE,IRENE.PRICE@sakilacustomer.org,PRICE,2,80,1
2006-02-14 22:04:36,77,JANE,JANE.BENNETT@sakilacustomer.org,BENNETT,2,81,1
2006-02-14 22:04:36,78,LORI,LORI.WOOD@sakilacustomer.org,WOOD,1,82,1
2006-02-14 22:04:36,79,RACHEL,RACHEL.BARNES@sakilacustomer.org,BARNES,1,83,1
2006-02-14 22:04:36,80,MARILYN,MARILYN.ROSS@sakilacustomer.org,ROSS,1,84,1
2006-02-14 22:04:36,81,ANDREA,ANDREA.HENDERSON@sakilacustomer.org,HENDERSON,1,85,1
2006-02-14 22:04:36,82,KATHRYN,KATHRYN.COLEMAN@sakilacustomer.org,COLEMAN,1,86,1
2006-02-14 22:04:36,83,LOUISE,LOUISE.JENKINS@sakilacustomer.org,JENKINS,1,87,1
2006-02-14 22:04:36,84,SARA,SARA.PERRY@sakilacustomer.org,PERRY,2,88,1
2006-02-14 22:04:36,85,ANNE,ANNE.POWELL@sakilacustomer.org,POWELL,2,89,1
2006-02-14 22:04:36,86,JACQUELINE,JACQUELINE.LONG@sakilacustomer.org,LONG,2,90,1
2006-02-14 22:04:36,87,WANDA,WANDA.PATTERSON@sakilacustomer.org,PATTERSON,1,91,1
2006-02-14 22:04:36,88,BONNIE,BONNIE.HUGHES@sakilacustomer.org,HUGHES,2,92,1
2006-02-14 22:04:36,89,JULIA,JULIA.FLORES@sakilacustomer.org,FLORES,1,93,1
2006-02-14 22:04:36,90,RUBY,RUBY.WASHINGTON@sakilacustomer.org,WASHINGTON,2,94,1
2006-02-14 22:04:36,91,LOIS,LOIS.BUTLER@sakilacustomer.org,BUTLER,2,95,1
2006-02-14 22:04:36,92,TINA,TINA.SIMMONS@sakilacustomer.org,SIMMONS,2,96,1
2006-02-14 22:04:36,93,PHYLLIS,PHYLLIS.FOSTER@sakilacustomer.org,FOSTER,1,97,1
2006-02-14 22:04:36,94,NORMA,NORMA.GONZALES@sakilacustomer.org,GONZALES,1,98,1
2006-02-14 22:04:36,95,PAULA,PAULA.BRYANT@sakilacustomer.org,BRYANT,2,99,1
2006-02-14 22:04:36,96,DIANA,DIANA.ALEXANDER@sakilacustomer.org,ALEXANDER,1,100,1
2006-02-14 22:04:36,97,ANNIE,ANNIE.RUSSELL@sakilacustomer.org,RUSSELL,2,101,1
2006-02-14 22:04:36,98,LILLIAN,LILLIAN.GRIFFIN@sakilacustomer.org,GRIFFIN,1,102,1
2006-02-14 22:04:36,99,EMILY,EMILY.DIAZ@sakilacustomer.org,DIAZ,2,103,1
2006-02-14 22:04:36,100,ROBIN,ROBIN.HAYES@sakilacustomer.org,HAYES,1,104,1
2006-02-14 22:04:36,101,PEGGY,PEGGY.MYERS@sakilacustomer.org,MYERS,1,105,1
2006-02-14 22:04:36,102,CRYSTAL,CRYSTAL.FORD@sakilacustomer.org,FORD,1,106,1
2006-02-14 22:04:36,103,GLADYS,GLADYS.HAMILTON@sakilacustomer.org,HAMILTON,1,107,1
2006-02-14 22:04:36,104,RITA,RITA.GRAHAM@sakilacustomer.org,GRAHAM,1,108,1
2006-02-14 22:04:36,105,DAWN,DAWN.SULLIVAN@sakilacustomer.org,SULLIVAN,1,109,1
2006-02-14 22:04:36,106,CONNIE,CONNIE.WALLACE@sakilacustomer.org,WALLACE,1,110,1
2006-02-14 22:04:36,107,FLORENCE,FLORENCE.WOODS@sakilacustomer.org,WOODS,1,111,1
2006-02-14 22:04:36,108,TRACY,TRACY.COLE@sakilacustomer.org,COLE,1,112,1
2006-02-14 22:04:36,109,EDNA,EDNA.WEST@sakilacustomer.org,WEST,2,113,1
2006-02-14 22:04:36,110,TIFFANY,TIFFANY.JORDAN@sakilacustomer.org,JORDAN,2,114,1
2006-02-14 22:04:36,111,CARMEN,CARMEN.OWENS@sakilacustomer.org,OWENS,1,115,1
2006-02-14 22:04:36,112,ROSA,ROSA.REYNOLDS@sakilacustomer.org,REYNOLDS,2,116,1
2006-02-14 22:04:36,113,CINDY,CINDY.FISHER@sakilacustomer.org,FISHER,2,117,1
2006-02-14 22:04:36,114,GRACE,GRACE.ELLIS@sakilacustomer.org,ELLIS,2,118,1
2006-02-14 22:04:36,115,WENDY,WENDY.HARRISON@sakilacustomer.org,HARRISON,1,119,1
2006-02-14 22:04:36,116,VICTORIA,VICTORIA.GIBSON@sakilacustomer.org,GIBSON,1,120,1
2006-02-14 22:04:36,117,EDITH,EDITH.MCDONALD@sakilacustomer.org,MCDONALD,1,121,1
