create_date,store_id,last_name,customer_id,email,address_id,first_name,active
2006-02-14 22:04:36,1,SMITH,1,MARY.SMITH@sakilacustomer.org,5,MARY,1
2006-02-14 22:04:36,1,JOHNSON,2,PATRICIA.JOHNSON@sakilacustomer.org,6,PATRICIA,1
2006-02-14 22:04:36,1,WILLIAMS,3,LINDA.WILLIAMS@sakilacustomer.org,7,LINDA,1
2006-02-14 22:04:36,2,JONES,4,BARBARA.JONES@sakilacustomer.org,8,BARBARA,1
2006-02-14 22:04:36,1,BROWN,5,ELIZABETH.BROWN@sakilacustomer.org,9,ELIZABETH,1
2006-02-14 22:04:36,2,DAVIS,6,JENNIFER.DAVIS@sakilacustomer.org,10,JENNIFER,1
2006-02-14 22:04:36,1,MILLER,7,MARIA.MILLER@sakilacustomer.org,11,MARIA,1
2006-02-14 22:04:36,2,WILSON,8,SUSAN.WILSON@sakilacustomer.org,12,SUSAN,1
2006-02-14 22:04:36,2,MOORE,9,MARGARET.MOORE@sakilacustomer.org,13,MARGARET,1
2006-02-14 22:04:36,1,TAYLOR,10,DOROTHY.TAYLOR@sakilacustomer.org,14,DOROTHY,1
2006-02-14 22:04:36,2,ANDERSON,11,LISA.ANDERSON@sakilacustomer.org,15,LISA,1
2006-02-14 22:04:36,1,THOMAS,12,NANCY.THOMAS@sakilacustomer.org,16,NANCY,1
2006-02-14 22:04:36,2,JACKSON,13,KAREN.JACKSON@sakilacustomer.org,17,KAREN,1
2006-02-14 22:04:36,2,WHITE,14,BETTY.WHITE@sakilacustomer.org,18,BETTY,1
2006-02-14 22:04:36,1,HARRIS,15,HELEN.HARRIS@sakilacustomer.org,19,HELEN,1
2006-02-14 22:04:36,2,MARTIN,16,SANDRA.MARTIN@sakilacustomer.org,20,SANDRA,0
2006-02-14 22:04:36,1,THOMPSON,17,DONNA.THOMPSON@sakilacustomer.org,21,DONNA,1
2006-02-14 22:04:36,2,GARCIA,18,CAROL.GARCIA@sakilacustomer.org,22,CAROL,1
2006-02-14 22:04:36,1,MARTINEZ,19,RUTH.MARTINEZ@sakilacustomer.org,23,RUTH,1
2006-02-14 22:04:36,2,ROBINSON,20,SHARON.ROBINSON@sakilacustomer.org,24,SHARON,1
2006-02-14 22:04:36,1,CLARK,21,MICHELLE.CLARK@sakilacustomer.org,25,MICHELLE,1
2006-02-14 22:04:36,1,RODRIGUEZ,22,LAURA.RODRIGUEZ@sakilacustomer.org,26,LAURA,1
2006-02-14 22:04:36,2,LEWIS,23,SARAH.LEWIS@sakilacustomer.org,27,SARAH,1
2006-02-14 22:04:36,2,LEE,24,KIMBERLY.LEE@sakilacustomer.org,28,KIMBERLY,1
2006-02-14 22:04:36,1,WALKER,25,DEBORAH.WALKER@sakilacustomer.org,29,DEBORAH,1
2006-02-14 22:04:36,2,HALL,26,JESSICA.HALL@sakilacustomer.org,30,JESSICA,1
2006-02-14 22:04:36,2,ALLEN,27,SHIRLEY.ALLEN@sakilacustomer.org,31,SHIRLEY,1
2006-02-14 22:04:36,1,YOUNG,28,CYNTHIA.YOUNG@sakilacustomer.org,32,CYNTHIA,1
2006-02-14 22:04:36,2,HERNANDEZ,29,ANGELA.HERNANDEZ@sakilacustomer.org,33,ANGELA,1
2006-02-14 22:04:36,1,KING,30,MELISSA.KING@sakilacustomer.org,34,MELISSA,1
2006-02-14 22:04:36,2,WRIGHT,31,BRENDA.WRIGHT@sakilacustomer.org,35,BRENDA,1
2006-02-14 22:04:36,1,LOPEZ,32,AMY.LOPEZ@sakilacustomer.org,36,AMY,1
2006-02-14 22:04:36,2,HILL,33,ANNA.HILL@sakilacustomer.org,37,ANNA,1
2006-02-14 22:04:36,2,SCOTT,34,REBECCA.SCOTT@sakilacustomer.org,38,REBECCA,1
2006-02-14 22:04:36,2,GREEN,35,VIRGINIA.GREEN@sakilacustomer.org,39,VIRGINIA,1
2006-02-14 22:04:36,2,ADAMS,36,KATHLEEN.ADAMS@sakilacustomer.org,40,KATHLEEN,1
2006-02-14 22:04:36,1,BAKER,37,PAMELA.BAKER@sakilacustomer.org,41,PAMELA,1
2006-02-14 22:04:36,1,GONZALEZ,38,MARTHA.GONZALEZ@sakilacustomer.org,42,MARTHA,1
2006-02-14 22:04:36,1,NELSON,39,DEBRA.NELSON@sakilacustomer.org,43,DEBRA,1
