create_date,first_name,email,last_name,active,customer_id,store_id,address_id
2006-02-14 22:04:36,MARY,MARY.SMITH@sakilacustomer.org,SMITH,1,1,1,5
2006-02-14 22:04:36,PATRICIA,PATRICIA.JOHNSON@sakilacustomer.org,JOHNSON,1,2,1,6
2006-02-14 22:04:36,LINDA,LINDA.WILLIAMS@sakilacustomer.org,WILLIAMS,1,3,1,7
2006-02-14 22:04:36,BARBARA,BARBARA.JONES@sakilacustomer.org,JONES,1,4,2,8
2006-02-14 22:04:36,ELIZABETH,ELIZABETH.BROWN@sakilacustomer.org,BROWN,1,5,1,9
2006-02-14 22:04:36,JENNIFER,JENNIFER.DAVIS@sakilacustomer.org,DAVIS,1,6,2,10
2006-02-14 22:04:36,MARIA,MARIA.MILLER@sakilacustomer.org,MILLER,1,7,1,11
2006-02-14 22:04:36,SUSAN,SUSAN.WILSON@sakilacustomer.org,WILSON,1,8,2,12
2006-02-14 22:04:36,MARGARET,MARGARET.MOORE@sakilacustomer.org,MOORE,1,9,2,13
2006-02-14 22:04:36,DOROTHY,DOROTHY.TAYLOR@sakilacustomer.org,TAYLOR,1,10,1,14
2006-02-14 22:04:36,LISA,LISA.ANDERSON@sakilacustomer.org,ANDERSON,1,11,2,15
2006-02-14 22:04:36,NANCY,NANCY.THOMAS@sakilacustomer.org,THOMAS,1,12,1,16
2006-02-14 22:04:36,KAREN,KAREN.JACKSON@sakilacustomer.org,JACKSON,1,13,2,17
2006-02-14 22:04:36,BETTY,BETTY.WHITE@sakilacustomer.org,WHITE,1,14,2,18
2006-02-14 22:04:36,HELEN,HELEN.HARRIS@sakilacustomer.org,HARRIS,1,15,1,19
2006-02-14 22:04:36,SANDRA,SANDRA.MARTIN@sakilacustomer.org,MARTIN,0,16,2,20
2006-02-14 22:04:36,DONNA,DONNA.THOMPSON@sakilacustomer.org,THOMPSON,1,17,1,21
2006-02-14 22:04:36,CAROL,CAROL.GARCIA@sakilacustomer.org,GARCIA,1,18,2,22
2006-02-14 22:04:36,RUTH,RUTH.MARTINEZ@sakilacustomer.org,MARTINEZ,1,19,1,23
2006-02-14 22:04:36,SHARON,SHARON.ROBINSON@sakilacustomer.org,ROBINSON,1,20,2,24
2006-02-14 22:04:36,MICHELLE,MICHELLE.CLARK@sakilacustomer.org,CLARK,1,21,1,25
2006-02-14 22:04:36,LAURA,LAURA.RODRIGUEZ@sakilacustomer.org,RODRIGUEZ,1,22,1,26
2006-02-14 22:04:36,SARAH,SARAH.LEWIS@sakilacustomer.org,LEWIS,1,23,2,27
2006-02-14 22:04:36,KIMBERLY,KIMBERLY.LEE@sakilacustomer.org,LEE,1,24,2,28
2006-02-14 22:04:36,DEBORAH,DEBORAH.WALKER@sakilacustomer.org,WALKER,1,25,1,29
2006-02-14 22:04:36,JESSICA,JESSICA.HALL@sakilacustomer.org,HALL,1,26,2,30
2006-02-14 22:04:36,SHIRLEY,SHIRLEY.ALLEN@sakilacustomer.org,ALLEN,1,27,2,31
2006-02-14 22:04:36,CYNTHIA,CYNTHIA.YOUNG@sakilacustomer.org,YOUNG,1,28,1,32
2006-02-14 22:04:36,ANGELA,ANGELA.HERNANDEZ@sakilacustomer.org,HERNANDEZ,1,29,2,33
2006-02-14 22:04:36,MELISSA,MELISSA.KING@sakilacustomer.org,KING,1,30,1,34
2006-02-14 22:04:36,BRENDA,BRENDA.WRIGHT@sakilacustomer.org,WRIGHT,1,31,2,35
2006-02-14 22:04:36,AMY,AMY.LOPEZ@sakilacustomer.org,LOPEZ,1,32,1,36
2006-02-14 22:04:36,ANNA,ANNA.HILL@sakilacustomer.org,HILL,1,33,2,37
2006-02-14 22:04:36,REBECCA,REBECCA.SCOTT@sakilacustomer.org,SCOTT,1,34,2,38
